tarih,yil,ay,gun_haftasi,tuketim_mwh,uretim_mwh,dogalgaz_mwh,komur_mwh,hidro_mwh,ruzgar_mwh,gunes_mwh,ptf_ortalama_tl_mwh,ortalama_sicaklik_c
2024-05-01,2024,5,Çrᗺmba,832050,857012,242948,307328,202219,67853,59914,2026.89,15.8
2024-05-02,2024,5,Perᗾmbe,810894,835220,202048,283442,215548,68473,44850,2356.03,23.9
2024-05-03,2024,5,Cuma,800891,824918,194774,263634,200030,101325,61826,2130.07,22.2
2024-05-04,2024,5,Cumartesi,705767,726940,142792,257931,148512,43626,44118,2112.34,21.3
2024-05-05,2024,5,Pazar,722238,743905,205258,269134,173063,68603,58511,1926.71,21.5
2024-05-06,2024,5,Pazartesi,829353,854233,193334,282500,208585,92703,46741,1987.64,16.4
2024-05-07,2024,5,Salı,832568,857545,148911,288786,213042,105913,53268,2368.18,20.9
2024-05-08,2024,5,Çrᗺmba,767028,790039,199942,285448,212628,107820,54499,2370.43,16
2024-05-09,2024,5,Perᗾmbe,829133,854007,189342,299433,225570,93834,69378,1949.85,19.1
2024-05-10,2024,5,Cuma,814890,839337,216694,285169,229366,105282,48957,2533.83,21.1
2024-05-11,2024,5,Cumartesi,694223,715050,175415,235841,162935,60580,44556,2361.49,18
2024-05-12,2024,5,Pazar,686606,707204,185632,242752,184366,84901,34813,2185.18,22.8
2024-05-13,2024,5,Pazartesi,781039,804471,201790,279217,224709,54206,53950,1868.24,26
2024-05-14,2024,5,Salı,802978,827067,234023,321806,222628,109548,57332,2484.56,21.6
2024-05-15,2024,5,Çrᗺmba,805522,829688,192629,299307,201449,73334,49904,1893.5,24.2
2024-05-16,2024,5,Perᗾmbe,804469,828603,184820,225835,225406,66915,56011,2434.85,23.1
2024-05-17,2024,5,Cuma,791347,815087,166478,298331,203545,92720,49468,2232.64,23.6
2024-05-18,2024,5,Cumartesi,688140,708785,131118,244936,172174,84590,42668,1802.01,18.9
2024-05-19,2024,5,Pazar,723150,744844,142738,250559,193533,75206,44346,2129.57,17.6
2024-05-20,2024,5,Pazartesi,825882,850658,235048,310937,219715,72945,53565,2069.78,23.9
2024-05-21,2024,5,Salı,798197,822143,184326,283736,216264,78523,41208,2181.44,24.6
2024-05-22,2024,5,Çrᗺmba,804025,828146,168435,282130,205941,84435,50445,2365.54,20.8
2024-05-23,2024,5,Perᗾmbe,802341,826411,173736,293211,202477,56716,50507,2346.01,25.7
2024-05-24,2024,5,Cuma,817246,841763,225331,296416,233656,82410,73024,2582.19,26.3
2024-05-25,2024,5,Cumartesi,688791,709455,180908,202981,165439,95549,59807,2093.48,20.4
2024-05-26,2024,5,Pazar,728777,750640,197055,232084,187751,52098,47523,2137.96,21
2024-05-27,2024,5,Pazartesi,808370,832621,221982,275497,225398,89060,59752,2187.21,22.2
2024-05-28,2024,5,Salı,775967,799246,145595,257350,194681,71937,59931,1463.98,23.8
2024-05-29,2024,5,Çrᗺmba,822457,847131,215063,260971,172400,82949,61600,1680.94,20.5
2024-05-30,2024,5,Perᗾmbe,784478,808013,193072,275607,195756,64608,59657,2219.63,21.4
2024-05-31,2024,5,Cuma,818499,843053,216323,303319,229541,65158,54943,2263.37,30.7
2024-06-01,2024,6,Cumartesi,691556,712303,158118,238148,184834,77818,54995,1629.14,21.3
2024-06-02,2024,6,Pazar,709461,730745,186583,226072,161206,68514,53114,2341.62,26.7
2024-06-03,2024,6,Pazartesi,807755,831988,175535,289377,191552,64755,57562,2336.42,31.4
2024-06-04,2024,6,Salı,825020,849771,170799,310321,190849,95484,50726,2213.32,24
2024-06-05,2024,6,Çrᗺmba,836389,861480,223576,272278,194816,83735,77510,2163.59,22.9
2024-06-06,2024,6,Perᗾmbe,812675,837055,170848,313737,177909,71303,56130,2047.71,27.4
2024-06-07,2024,6,Cuma,818686,843247,187406,297486,186419,72367,49650,1954.36,26.1
2024-06-08,2024,6,Cumartesi,692136,712901,161497,238252,169847,92818,50064,1990.68,23.9
2024-06-09,2024,6,Pazar,689705,710396,137951,249849,155127,76814,59747,2209.39,25.3
2024-06-10,2024,6,Pazartesi,790744,814467,194906,281479,211652,87866,53070,2117.35,23.3
2024-06-11,2024,6,Salı,796742,820644,205378,283577,174971,62439,63221,2296.13,24
2024-06-12,2024,6,Çrᗺmba,801408,825450,177036,280428,182989,98578,55140,2517.08,25.9
2024-06-13,2024,6,Perᗾmbe,818912,843479,147362,276026,189841,53287,55522,2062.96,26.8
2024-06-14,2024,6,Cuma,814094,838517,198702,270416,200146,68460,64731,1806.78,27.8
2024-06-15,2024,6,Cumartesi,723213,744909,182027,238108,160558,42835,58383,2180.2,26.9
2024-06-16,2024,6,Pazar,713475,734879,147446,249213,159096,83729,59745,1896.06,28.5
2024-06-17,2024,6,Pazartesi,778759,802122,207143,302366,190997,75977,44774,1825.6,29.3
2024-06-18,2024,6,Salı,769643,792733,197333,258174,200952,82839,51329,2556.57,23.4
2024-06-19,2024,6,Çrᗺmba,842686,867967,213274,301101,179101,100798,50107,1801.26,25.6
2024-06-20,2024,6,Perᗾmbe,808207,832453,171497,310739,181377,96936,60353,1918.83,28.1
2024-06-21,2024,6,Cuma,845753,871126,214977,283616,199515,63689,63095,2290.76,26.3
2024-06-22,2024,6,Cumartesi,675748,696020,163038,225560,144848,63970,36218,1438.82,23.8
2024-06-23,2024,6,Pazar,728450,750304,165764,283055,174448,98595,55242,1725.89,28.9
2024-06-24,2024,6,Pazartesi,841260,866498,184562,309577,192702,75032,65227,2398.81,24.1
2024-06-25,2024,6,Salı,851640,877189,159483,291582,169883,77770,58760,2640.12,25.3
2024-06-26,2024,6,Çrᗺmba,831467,856411,212341,312972,184991,66793,62680,2470.57,26.4
2024-06-27,2024,6,Perᗾmbe,831906,856863,162348,318837,188058,112986,53712,2717.89,28.6
2024-06-28,2024,6,Cuma,837919,863056,195767,264918,191692,94190,54340,2654.04,25.2
2024-06-29,2024,6,Cumartesi,744200,766526,173775,288643,163406,79447,51579,1993.35,26
2024-06-30,2024,6,Pazar,754820,777464,174086,281955,136772,57972,40377,2417.69,30
2024-07-01,2024,7,Pazartesi,855693,881364,218863,279677,180348,113830,44274,2254.01,23
2024-07-02,2024,7,Salı,808948,833216,203982,268239,140044,48221,64227,1974.78,28
2024-07-03,2024,7,Çrᗺmba,828995,853864,165928,310086,170780,86175,71414,2388.23,27.2
2024-07-04,2024,7,Perᗾmbe,865774,891748,197025,333759,133818,78461,51971,1786.68,28.3
2024-07-05,2024,7,Cuma,863515,889421,204647,289495,173427,70159,82466,2614.69,26.8
2024-07-06,2024,7,Cumartesi,738839,761005,150815,241662,145459,94797,70474,2173.21,23.1
2024-07-07,2024,7,Pazar,773008,796199,203550,242642,146702,90265,63032,2249.4,27.8
2024-07-08,2024,7,Pazartesi,851612,877160,220910,325108,202147,85207,52855,1913.02,26.4
2024-07-09,2024,7,Salı,865540,891506,249331,288328,164984,72379,63282,1800.55,23.7
2024-07-10,2024,7,Çrᗺmba,863577,889484,237009,306386,202112,97484,55061,2186.42,30.5
2024-07-11,2024,7,Perᗾmbe,855090,880742,207153,288384,152149,78046,62673,2500.91,27.9
2024-07-12,2024,7,Cuma,856300,881989,209564,317207,132915,86075,68764,1601.3,26.2
2024-07-13,2024,7,Cumartesi,759116,781890,167346,272031,165226,64470,61729,1727.25,26.8
2024-07-14,2024,7,Pazar,753914,776531,165833,272231,169435,67213,42172,2239.53,26.3
2024-07-15,2024,7,Pazartesi,840161,865366,208852,308030,157870,126536,63494,1899.67,27.9
2024-07-16,2024,7,Salı,842010,867270,187940,284434,175185,104735,65694,1572.67,28.1
2024-07-17,2024,7,Çrᗺmba,856680,882381,187961,325498,160672,49020,53072,2239.76,26.5
2024-07-18,2024,7,Perᗾmbe,863382,889283,175760,295657,165782,103076,69902,2199.27,32.1
2024-07-19,2024,7,Cuma,870268,896376,204955,271173,169820,66170,59441,2509.04,26.5
2024-07-20,2024,7,Cumartesi,740388,762600,198937,241997,132671,79054,46264,2516.64,26.2
2024-07-21,2024,7,Pazar,750638,773158,200681,262587,169331,83432,42491,2335.74,25.3
2024-07-22,2024,7,Pazartesi,895265,922123,242514,312551,180266,112638,53781,1953.74,27.8
2024-07-23,2024,7,Salı,862356,888227,178051,327974,164888,52659,68032,2577.12,27.5
2024-07-24,2024,7,Çrᗺmba,869897,895994,192941,300169,179271,78592,58747,2208.73,29.7
2024-07-25,2024,7,Perᗾmbe,865447,891411,184289,294515,165178,78611,69262,2561.55,27.2
2024-07-26,2024,7,Cuma,942726,971008,232194,281821,193377,76118,60837,1936.63,29.5
2024-07-27,2024,7,Cumartesi,801014,825044,181800,296488,140841,72634,61300,1931.06,25.8
2024-07-28,2024,7,Pazar,751191,773727,199078,268212,141690,58177,48748,2081.81,30.3
2024-07-29,2024,7,Pazartesi,885790,912364,222901,341523,139334,83193,61616,2187.66,24.1
2024-07-30,2024,7,Salı,886798,913402,184387,301840,166169,89798,70705,2088.13,32.3
2024-07-31,2024,7,Çrᗺmba,882998,909488,163695,279277,176206,111573,62703,2340.13,30.7
2024-08-01,2024,8,Perᗾmbe,938834,966999,213448,325263,195030,102091,61621,2079.73,27.3
2024-08-02,2024,8,Cuma,897043,923954,232352,287014,187688,80019,56560,1911.68,26.7
2024-08-03,2024,8,Cumartesi,832015,856976,236927,277547,140475,80383,49520,2433.09,25.7
2024-08-04,2024,8,Pazar,801940,825998,150944,300901,134321,89744,57714,2519.69,26.9
2024-08-05,2024,8,Pazartesi,933443,961447,204347,312349,171868,94568,65816,2497.73,26.4
2024-08-06,2024,8,Salı,902356,929427,221291,350812,189457,72370,53223,1869.93,24.2
2024-08-07,2024,8,Çrᗺmba,904877,932024,225655,307359,184547,146718,68062,2532.33,31.6
2024-08-08,2024,8,Perᗾmbe,928311,956160,219879,298330,171246,116933,58374,2402.78,25.5
2024-08-09,2024,8,Cuma,901307,928346,235576,319828,196490,83504,55218,2202.52,24.9
2024-08-10,2024,8,Cumartesi,845286,870645,227138,299519,114711,85802,58057,2246,27.3
2024-08-11,2024,8,Pazar,831309,856249,187541,326593,143426,105729,62754,1738.99,22.2
2024-08-12,2024,8,Pazartesi,926004,953785,230961,315185,152066,115120,82099,2140.16,28.2
2024-08-13,2024,8,Salı,949590,978078,225363,356093,208229,92187,66471,2116.52,27.1
2024-08-14,2024,8,Çrᗺmba,922540,950216,206189,324741,182550,95141,67568,2541.45,28
2024-08-15,2024,8,Perᗾmbe,937575,965702,231469,303812,169850,104545,56852,2185.81,26
2024-08-16,2024,8,Cuma,927816,955650,228108,351081,136936,107970,49437,2477.9,17.9
2024-08-17,2024,8,Cumartesi,870430,896543,196577,325107,154103,109655,71337,1883.65,23.7
2024-08-18,2024,8,Pazar,864817,890762,194133,298780,164675,97258,57813,2334.16,21.8
2024-08-19,2024,8,Pazartesi,943588,971896,228543,315976,156991,124424,58118,2193.63,25.5
2024-08-20,2024,8,Salı,966018,994999,207183,319563,171297,68203,61048,2183.32,27.5
2024-08-21,2024,8,Çrᗺmba,952334,980904,214270,346264,142373,96097,51277,2271.09,25.5
2024-08-22,2024,8,Perᗾmbe,937656,965785,238158,338561,185274,79443,59117,2195.19,20.7
2024-08-23,2024,8,Cuma,997115,1027028,203751,345685,192258,119950,67097,2145.54,19.5
2024-08-24,2024,8,Cumartesi,837846,862982,183872,297493,159646,91716,49349,2334.22,23.1
2024-08-25,2024,8,Pazar,859285,885064,208182,296873,165484,84498,53098,1863.23,23.8
2024-08-26,2024,8,Pazartesi,968420,997473,228667,333724,146719,117156,52277,2156.75,24.1
2024-08-27,2024,8,Salı,962682,991562,231630,334221,156730,113497,37310,2254.1,23.7
2024-08-28,2024,8,Çrᗺmba,975600,1004868,224255,336848,143459,99963,50265,2175.51,24.5
2024-08-29,2024,8,Perᗾmbe,974954,1004203,255146,329858,158936,102113,56473,2102.38,26.9
2024-08-30,2024,8,Cuma,954189,982814,247520,311775,136379,117262,70456,1739.01,25.7
2024-08-31,2024,8,Cumartesi,855224,880881,215307,275408,148358,84512,37562,2232.99,25.2
2024-09-01,2024,9,Pazar,880298,906707,232515,296524,104728,81440,42148,1927.75,23.8
2024-09-02,2024,9,Pazartesi,958227,986974,227984,281916,168013,85115,64794,2477.2,22.1
2024-09-03,2024,9,Salı,957032,985743,208996,338549,147128,136391,62019,2651.15,18.8
2024-09-04,2024,9,Çrᗺmba,975637,1004906,218024,336323,177529,103934,53962,1896.27,18.6
2024-09-05,2024,9,Perᗾmbe,980606,1010024,229316,349622,169624,109551,53716,1921.92,27.8
2024-09-06,2024,9,Cuma,1007096,1037309,215042,354384,163487,51048,53504,2393.22,22.5
2024-09-07,2024,9,Cumartesi,884909,911456,222213,306428,170616,90601,50555,2294.69,22.5
2024-09-08,2024,9,Pazar,893722,920533,187823,326957,149720,81960,43909,2357.72,19.6
2024-09-09,2024,9,Pazartesi,979873,1009269,202266,396424,161061,119330,66859,2231.95,20.6
2024-09-10,2024,9,Salı,999033,1029004,266393,327146,178353,119394,63788,2602.94,17.2
2024-09-11,2024,9,Çrᗺmba,1003468,1033572,237340,352023,165305,110796,56996,1684.3,19.6
2024-09-12,2024,9,Perᗾmbe,982534,1012010,243763,366310,108266,106106,42033,2196.51,20.1
2024-09-13,2024,9,Cuma,986743,1016345,261622,376317,177861,139119,58982,2241,15.3
2024-09-14,2024,9,Cumartesi,915843,943319,224289,299450,148218,86170,45938,2601.26,16.9
2024-09-15,2024,9,Pazar,926611,954409,235232,373153,156743,88531,65344,1830.24,17.1
2024-09-16,2024,9,Pazartesi,1031894,1062851,197138,342662,147079,95934,50065,2315.53,24.4
2024-09-17,2024,9,Salı,1028701,1059562,282992,318881,159897,74468,34311,1792.16,20.2
2024-09-18,2024,9,Çrᗺmba,1000936,1030964,258148,367144,129404,112932,66318,2493.31,15.3
2024-09-19,2024,9,Perᗾmbe,1031737,1062689,224324,337398,162885,113580,63115,2652.85,21.8
2024-09-20,2024,9,Cuma,996624,1026523,279121,381466,185939,115490,55313,2225.72,23.2
2024-09-21,2024,9,Cumartesi,888876,915542,251166,321531,168094,94668,53876,2203.41,15.9
2024-09-22,2024,9,Pazar,919910,947507,191156,331117,124582,105558,59551,2120.61,15.6
2024-09-23,2024,9,Pazartesi,989865,1019561,244873,329485,150550,101433,56412,2263.73,20.1
2024-09-24,2024,9,Salı,1000138,1030142,249965,340659,154979,101865,55863,1845.98,17.7
2024-09-25,2024,9,Çrᗺmba,1005552,1035719,190020,346448,148291,67751,50157,2693.25,20.8
2024-09-26,2024,9,Perᗾmbe,1025258,1056016,236428,365780,135385,81135,55012,1979.12,19.1
2024-09-27,2024,9,Cuma,1009567,1039854,282239,396456,147130,114907,61325,2335.23,15.8
2024-09-28,2024,9,Cumartesi,925345,953106,219340,332971,130729,96433,32773,2713.56,17.2
2024-09-29,2024,9,Pazar,932281,960249,230021,323566,119050,87330,45499,2350.32,19.3
2024-09-30,2024,9,Pazartesi,1031600,1062548,281523,341644,150996,112018,43016,2459.06,20.4
2024-10-01,2024,10,Salı,1062699,1094580,268498,324700,183668,78434,59968,2421.45,18.4
2024-10-02,2024,10,Çrᗺmba,1063871,1095787,242466,392868,187060,97023,41116,1958.39,24
2024-10-03,2024,10,Perᗾmbe,1046334,1077724,221435,388655,191294,99462,61106,1782.41,19.1
2024-10-04,2024,10,Cuma,1042106,1073369,276414,392708,144179,92179,59594,2252.88,15.4
2024-10-05,2024,10,Cumartesi,946639,975038,228749,310753,149715,116359,47138,1950.25,12
2024-10-06,2024,10,Pazar,919443,947026,226637,302479,150740,78835,41986,2246.14,12.7
2024-10-07,2024,10,Pazartesi,1050783,1082306,267010,357414,166560,108731,46876,2200.15,10.1
2024-10-08,2024,10,Salı,1063217,1095114,262171,393363,138771,122920,43706,2140.62,14.6
2024-10-09,2024,10,Çrᗺmba,1071164,1103299,280144,376323,166560,96930,67526,2679.58,15.4
2024-10-10,2024,10,Perᗾmbe,1008630,1038888,237235,381216,177145,125474,34892,1891.21,19.4
2024-10-11,2024,10,Cuma,1048634,1080093,264603,362633,128900,101858,28861,2110.38,12
2024-10-12,2024,10,Cumartesi,937432,965555,207777,309415,152627,91404,37762,2052.64,13.1
2024-10-13,2024,10,Pazar,931939,959897,228841,338312,173771,106174,48691,2566.76,11.6
2024-10-14,2024,10,Pazartesi,1055970,1087649,228310,400654,124874,84355,55402,2106.71,11.7
2024-10-15,2024,10,Salı,1082523,1114999,229325,361744,194385,115518,47689,2213.77,13.6
2024-10-16,2024,10,Çrᗺmba,1079524,1111910,259715,416470,167551,105269,58480,2305.96,16
2024-10-17,2024,10,Perᗾmbe,1069460,1101543,227373,348716,140988,110478,34588,2355.94,13.8
2024-10-18,2024,10,Cuma,1044928,1076276,288660,362107,164114,135741,45684,2174.84,15.7
2024-10-19,2024,10,Cumartesi,956600,985298,209839,365797,141693,128459,33141,1873.08,13.6
2024-10-20,2024,10,Pazar,947696,976127,252648,303560,145640,103880,50499,2061.25,8
2024-10-21,2024,10,Pazartesi,1086215,1118801,262442,384980,145401,140214,47524,2236.65,12.3
2024-10-22,2024,10,Salı,1061527,1093373,238118,342867,150362,116806,33001,2006.53,14.4
2024-10-23,2024,10,Çrᗺmba,1085398,1117960,271732,382248,181355,132859,30904,1968.86,6.1
2024-10-24,2024,10,Perᗾmbe,1051432,1082975,235271,385946,140440,119213,48485,2131.11,13
2024-10-25,2024,10,Cuma,1054923,1086571,238883,392779,148763,94855,39908,2495.56,13
2024-10-26,2024,10,Cumartesi,993986,1023805,215262,304006,159614,106210,29650,1895.68,11.1
2024-10-27,2024,10,Pazar,971434,1000577,237867,348679,144832,137558,39771,1970.49,11.6
2024-10-28,2024,10,Pazartesi,1108299,1141548,272171,403538,167697,120099,45262,2181.6,9
2024-10-29,2024,10,Salı,1086219,1118806,269058,388891,167062,113490,50989,2562.53,7.9
2024-10-30,2024,10,Çrᗺmba,1063061,1094953,259574,346741,154095,115178,28420,2000.56,12
2024-10-31,2024,10,Perᗾmbe,1059255,1091032,247908,374311,202880,148237,22751,2100.56,11.2
2024-11-01,2024,11,Cuma,1076245,1108533,269086,371064,205431,84996,35647,2168.14,10.7
2024-11-02,2024,11,Cumartesi,987459,1017083,243021,353277,149613,109935,28877,1765.04,10.2
2024-11-03,2024,11,Pazar,971905,1001062,282208,357995,197476,105571,36842,2151.71,11.6
2024-11-04,2024,11,Pazartesi,1119478,1153062,319943,408622,151624,167140,39448,2240.15,4.9
2024-11-05,2024,11,Salı,1046621,1078020,217792,402264,170554,51803,39863,2977.38,11.4
2024-11-06,2024,11,Çrᗺmba,1116735,1150237,292402,412694,239354,157248,44998,2532.96,8.3
2024-11-07,2024,11,Perᗾmbe,1118761,1152324,246594,417215,178241,111357,39573,2564.59,7.5
2024-11-08,2024,11,Cuma,1047969,1079408,257784,367425,186579,127744,34927,2724.65,2.1
2024-11-09,2024,11,Cumartesi,991218,1020955,275857,357914,154950,116435,29722,2006.79,10
2024-11-10,2024,11,Pazar,968742,997804,210283,343209,142187,97475,30771,2259,8.8
2024-11-11,2024,11,Pazartesi,1080086,1112488,259691,400362,196534,104802,51010,2036.69,3.7
2024-11-12,2024,11,Salı,1079544,1111930,279844,396157,179079,109707,44645,2187.03,7.7
2024-11-13,2024,11,Çrᗺmba,1054335,1085965,253679,355354,185961,106494,13636,2157.16,7.6
2024-11-14,2024,11,Perᗾmbe,1099800,1132794,272401,368621,214616,123231,30177,2012.74,9.1
2024-11-15,2024,11,Cuma,1099110,1132084,289014,374994,193439,108994,34456,2085.17,11.8
2024-11-16,2024,11,Cumartesi,957014,985725,218368,324805,179361,111023,34804,2013.36,9
2024-11-17,2024,11,Pazar,994708,1024549,184093,339604,208670,106739,21449,2406.12,10.6
2024-11-18,2024,11,Pazartesi,1084224,1116750,296746,379681,189133,162774,53790,2286.97,7.2
2024-11-19,2024,11,Salı,1084046,1116568,255559,396048,198000,92596,46072,1975.65,3.4
2024-11-20,2024,11,Çrᗺmba,1088123,1120767,240796,384009,185223,110520,33983,2242.39,6.5
2024-11-21,2024,11,Perᗾmbe,1067824,1099858,238593,339168,169249,109894,20989,2038.3,5.7
2024-11-22,2024,11,Cuma,1077892,1110229,253612,365499,179537,146122,22333,2265.87,2.3
2024-11-23,2024,11,Cumartesi,978564,1007921,224394,368289,161202,76084,39934,1918.15,8
2024-11-24,2024,11,Pazar,962922,991810,198203,335418,160931,95860,54293,2124.89,6.3
2024-11-25,2024,11,Pazartesi,1081587,1114035,263785,356970,179747,95479,45943,2354.43,9.3
2024-11-26,2024,11,Salı,1071031,1103162,267955,413577,225066,131788,11860,2542.6,7.3
2024-11-27,2024,11,Çrᗺmba,1080562,1112979,292582,375145,199513,75674,34107,2569.18,7.5
2024-11-28,2024,11,Perᗾmbe,1099009,1131979,218072,347919,214276,118902,43904,2175.67,3.5
2024-11-29,2024,11,Cuma,1100913,1133940,254208,392593,216418,144496,26309,2238.91,6
2024-11-30,2024,11,Cumartesi,960971,989800,230797,347570,172840,141529,32529,1900.2,6.9
2024-12-01,2024,12,Pazar,981755,1011208,224979,349222,158716,92103,32428,2652.57,9.1
2024-12-02,2024,12,Pazartesi,1077340,1109660,236874,431846,237143,104527,50400,2449.54,3.6
2024-12-03,2024,12,Salı,1088064,1120706,224898,406234,204656,136220,40796,2049.97,5.7
2024-12-04,2024,12,Çrᗺmba,1108363,1141614,238971,386368,213587,96432,46737,1917.9,4.6
2024-12-05,2024,12,Perᗾmbe,1069963,1102062,264096,371418,179551,124435,32700,2678.84,5.4
2024-12-06,2024,12,Cuma,1073623,1105832,226722,352427,191134,146116,46235,2277.37,3.4
2024-12-07,2024,12,Cumartesi,936089,964171,245856,331039,198838,95139,11512,2427.34,6.6
2024-12-08,2024,12,Pazar,972539,1001715,232600,305593,161610,112517,7670,2178,4.7
2024-12-09,2024,12,Pazartesi,1065550,1097516,256981,375180,206958,126089,32110,2231.39,-0.3
2024-12-10,2024,12,Salı,1087181,1119797,243074,378740,221336,110663,32341,2195.95,9.2
2024-12-11,2024,12,Çrᗺmba,1099489,1132473,173000,332061,203373,101788,23633,1832.36,2.2
2024-12-12,2024,12,Perᗾmbe,1082210,1114676,216317,369470,236598,97619,45625,2173.2,6.7
2024-12-13,2024,12,Cuma,1067174,1099189,251534,384699,227669,111409,23324,1729.89,6.7
2024-12-14,2024,12,Cumartesi,960433,989246,230521,351660,181021,95886,33421,2082.35,2.6
2024-12-15,2024,12,Pazar,904874,932020,255207,319726,184886,141732,22425,1708.43,6.6
2024-12-16,2024,12,Pazartesi,1051407,1082949,267630,359131,194757,98143,27784,2030.3,7.9
2024-12-17,2024,12,Salı,1039299,1070478,240788,342115,227184,129196,48824,1997.75,5.2
2024-12-18,2024,12,Çrᗺmba,1073627,1105835,258512,413511,219430,159489,26714,2090.24,2
2024-12-19,2024,12,Perᗾmbe,1044871,1076217,221968,381932,237589,115827,39126,2060.87,4.6
2024-12-20,2024,12,Cuma,1061534,1093380,232018,374511,222425,139431,10343,2296.53,4.8
2024-12-21,2024,12,Cumartesi,966324,995314,240795,334484,186964,86795,19065,1622.6,4.3
